country,year,gdp_per_capita,life_expectancy,infant_mortality,health_spending,smoking_rate,birth_rate
MUS,2012,9291.23627601053,73.8634146341464,13.2,387.1026001,,11.5
MUS,2013,9764.64413060045,74.0170731707317,13.1,440.00280762,,10.9
MUS,2014,10366.3550754936,74.1943902439024,13.0,544.44122314,,10.6
MUS,2015,9507.87133656424,74.3531707317073,13.0,515.72247314,22.1,10.1
MUS,2016,9965.72531085228,74.3948780487805,13.0,540.39239502,,10.4
MUS,2017,10841.6847754844,74.5146341463415,13.2,594.86120605,,10.7
MUS,2018,11643.4605962124,74.4163414634146,13.6,640.62182617,,10.2
MUS,2019,11403.2527870674,74.2358536585366,13.9,639.18286133,,10.2
MUS,2020,9011.04288445023,74.1770731707317,14.1,541.95184326,21.3,10.6
MUS,2021,9068.97300226707,73.680243902439,14.0,593.77947998,21.1,10.3
MUS,2022,10223.7882316574,73.5146341463415,13.8,590.93572998,20.9,9.6
MUS,2023,11182.186568616,73.4121951219512,13.5,,,10.2
MWI,1990,286.730598968269,43.575,133.1,,,48.437
MWI,1991,325.75273105931,43.54,129.5,,,48.393
MWI,1992,258.393430877557,43.636,125.5,,,48.062
MWI,1993,293.016883079922,43.648,121.6,,,48.409
MWI,1994,169.196526919639,43.8,118.2,,,48.413
MWI,1995,200.362370007247,43.804,115.1,,,46.836
MWI,1996,320.662735559137,44.005,113.2,,,46.213
MWI,1997,366.954461274104,44.2,111.4,,,46.002
MWI,1998,236.045479450504,44.3,109.1,,,45.856
MWI,1999,233.935986197873,45.06,105.5,,,45.416
MWI,2000,224.22415918428,46.17,100.2,8.84964848,24.1,44.572
MWI,2001,215.474524898357,47.205,93.1,7.42542601,,44.179
MWI,2002,428.210439838398,48.176,85.1,11.17413807,,43.955
MWI,2003,383.348596852642,49.601,77.2,12.3155899,,43.907
MWI,2004,404.674248445428,51.073,70.2,15.94395351,,43.965
MWI,2005,414.361121984475,52.469,65.1,17.2403183,19.4,44.003
MWI,2006,440.822149023873,53.652,61.9,20.95054436,,43.755
MWI,2007,475.180261659331,54.687,59.9,25.02168465,17.9,43.274
MWI,2008,554.048820396119,55.715,57.3,32.73458099,,42.564
MWI,2009,625.869729869625,56.714,55.5,35.56491852,,41.745
MWI,2010,683.124694716799,57.787,53.6,33.99176025,15.8,40.686
MWI,2011,763.061000394572,58.859,49.9,39.29244232,,39.69
MWI,2012,558.46208832772,59.87,46.6,32.53772354,,38.564
MWI,2013,496.947368267313,60.816,43.6,39.53992844,,37.722
MWI,2014,529.5133440206,61.651,41.4,35.337677,,36.503
MWI,2015,539.605363240686,62.324,39.3,34.97310638,12.9,35.296
MWI,2016,450.506105510719,63.163,37.6,34.0307579,,34.225
MWI,2017,495.769683367165,63.914,36.1,37.60110092,,33.682
MWI,2018,533.203173686705,64.464,34.5,36.70302963,,33.227
MWI,2019,580.889816066776,64.995,33.6,36.91519165,,32.902
MWI,2020,602.507478176106,65.216,32.3,43.22896194,10.5,32.536
MWI,2021,617.447520802454,64.782,31.4,47.58463669,10.1,32.066
MWI,2022,604.269751184515,66.037,30.5,39.65991211,9.7,31.738
MWI,2023,602.343619809252,67.353,29.4,,,31.381
MYS,1990,2468.69080320116,70.952,12.7,,,26.219
MYS,1991,2679.20101106745,71.219,12.1,,,26.513
MYS,1992,3141.43321987651,71.483,11.6,,,26.793
MYS,1993,3461.99504214189,71.721,11.1,,,26.757
MYS,1994,3757.65292858601,71.865,10.6,,,26.59
MYS,1995,4363.14458333034,71.979,10.2,,,26.3
MYS,1996,4837.16897250768,72.119,9.9,,,26.07
MYS,1997,4678.56390058182,72.296,9.4,,,25.401
MYS,1998,3294.30978444095,72.385,8.9,,,24.378
MYS,1999,3527.81581379249,72.428,8.3,,,23.765
MYS,2000,4083.52874483605,72.732,7.7,111.8384552,30.8,22.603
MYS,2001,3943.79943910239,73.08,7.2,114.91710663,,21.401
MYS,2002,4184.03163773539,73.469,6.9,121.61391449,,20.089
MYS,2003,4465.32194567208,73.727,6.7,142.21202087,,19.55
MYS,2004,4939.24851854427,74.027,6.6,153.86297607,,18.682
MYS,2005,5555.58179951206,74.37,6.5,162.17677307,28.2,17.94
MYS,2006,6158.40785533236,74.697,6.5,200.54800415,,17.395
MYS,2007,7168.93031942508,74.961,6.5,230.5599823,27.2,17.091
MYS,2008,8371.82156086005,75.151,6.5,263.67819214,,17.356
MYS,2009,7191.43287234626,75.269,6.5,245.64353943,,17.29
MYS,2010,8899.34505544675,75.376,6.5,285.64263916,26.0,16.906
MYS,2011,10217.1068585031,75.488,6.5,343.45877075,,17.186
MYS,2012,10600.5744240026,75.552,6.5,371.76046753,,17.002
MYS,2013,10713.6407638899,75.464,6.5,381.69210815,,16.761
MYS,2014,11013.3107334403,75.345,6.6,414.4392395,,16.724
MYS,2015,9648.6797937523,75.288,6.6,368.77331543,24.0,16.336
MYS,2016,9476.53409809923,75.371,6.7,350.71160889,,15.789
MYS,2017,9862.54806612235,75.542,6.7,366.36639404,,15.329
MYS,2018,10901.8019954421,75.734,6.7,409.84710693,,14.808
MYS,2019,10920.191763972,75.9,6.7,419.32568359,,14.233
MYS,2020,9957.52626697613,76.057,6.7,406.52005005,22.6,13.393
MYS,2021,10903.1116425938,73.917,6.7,476.94366455,22.2,12.385
MYS,2022,11748.0919307944,75.444,6.7,458.21963501,22.0,12.394
MYS,2023,11379.0851923557,76.657,6.8,,,12.412
NAC,1990,23653.5020058697,75.4361985040414,9.1,,,16.5298546439654
NAC,1991,24094.1306916521,75.5878135699287,8.9,,,16.0202400947751
NAC,1992,24974.7405630878,75.837971168818,8.5,,,15.6304940059153
NAC,1993,25772.0724370973,75.6464787218972,8.3,,,15.2208554441106
NAC,1994,26931.65092829,75.8429823471392,8.0,,,14.830970721153
NAC,1995,27897.9346077139,75.8554630666128,7.7,,,14.4312030639903
NAC,1996,29112.2451436921,76.2440970663799,7.5,,,14.201671346057
NAC,1997,30518.0637694345,76.6253579363396,7.3,,,13.9525852351568
NAC,1998,31691.9453265126,76.7819490135195,7.2,,,14.0140542148077
NAC,1999,33320.9315858675,76.8047860395782,7.1,,,13.8952987120068
NAC,2000,35151.3741865271,76.8850332429286,7.0,4297.41815364329,31.2192292610987,14.0368537272308
NAC,2001,35831.4544724133,77.0883485337654,6.9,4620.92748521486,,13.7759553642615
NAC,2002,36652.0031278509,77.1919358768587,6.8,5014.02615656326,,13.6557178698892
NAC,2003,38395.5452969729,77.3002796759891,6.8,5417.79823368656,,13.7554716222146
NAC,2004,40788.4830356565,77.7343375427686,6.7,5759.51678118708,,13.6652065593883
NAC,2005,43368.5717044575,77.7462382909607,6.6,6117.72962294646,28.9820626139999,13.6749291765714
NAC,2006,45741.25142685,77.9690402937581,6.6,6502.611434909,,13.9746836502616
NAC,2007,47727.7733811193,78.2395331531403,6.5,6861.52780419712,28.2479914808508,14.0042451277975
NAC,2008,48398.372260079,78.3038592516027,6.4,7077.78173631476,,13.753179221073
NAC,2009,46581.4123313324,78.6547128363776,6.2,7292.67642092083,,13.2922452950642
NAC,2010,48545.7943594729,78.8169547045614,6.1,7561.41361152442,27.018467756297,12.8215124185199
NAC,2011,50251.9927293556,78.9234323511493,6.0,7756.46841107124,,12.5309175128241
NAC,2012,51812.8857334456,79.0322253270364,5.9,7989.63106134207,,12.4403673536033
NAC,2013,53240.4042117038,79.0411295925554,5.8,8117.3376158289,,12.2499089784841
NAC,2014,54742.8320426801,79.135655352291,5.7,8438.11988699904,,12.3395322328043
NAC,2015,55534.4570291574,79.0036254654542,5.7,8747.45512581522,25.2169570201822,12.2296621496493
NAC,2016,56416.7850235092,78.8800103845064,5.6,9046.62459230092,,12.0392093334676
NAC,2017,58555.8897810427,78.8688036246685,5.5,9326.95236843364,,11.6485542498253
NAC,2018,61228.195827322,78.9607960728398,5.5,9663.09312713969,,11.4473668918924
NAC,2019,63306.7999807977,79.1334134419141,5.4,9989.45727296132,,11.2460986480566
NAC,2020,62262.642409838,77.4498099795241,5.4,11053.004803704,23.6418491779816,10.7555927093283
NAC,2021,69412.9137512303,76.8657678890549,5.4,11429.5591405352,23.4072107295874,10.8653034133472
NAC,2022,75613.4507146586,77.8327679594239,5.4,11789.3100248525,22.9833033968728,10.790749333555
NAC,2023,79326.9076599571,78.7328213732191,5.4,,,10.4975078007854
NAM,1990,2037.47589359778,61.359,56.1,,,40.957
NAM,1991,2116.90552516214,60.833,54.7,,,40.477
NAM,1992,2346.86242963741,60.16,53.5,,,39.275
NAM,1993,2154.96473655435,59.26,52.4,,,37.876
NAM,1994,2355.90445673153,58.441,51.5,,,36.273
NAM,1995,2483.20353415161,57.518,50.8,,,34.453
NAM,1996,2423.3982907313,56.639,50.1,,,32.946
NAM,1997,2459.64511763936,55.844,49.6,,,32.771
NAM,1998,2235.24515468625,54.767,48.7,,,32.9
NAM,1999,2177.78733370092,53.983,47.5,,,32.629
NAM,2000,2156.67590512714,52.946,45.9,200.10691833,26.5,31.612
NAM,2001,1915.58926594875,51.98,44.5,185.65335083,,30.481
NAM,2002,1772.07565537493,51.988,43.5,173.55830383,,29.636
NAM,2003,2569.24739317883,51.918,42.6,257.13796997,,29.028
NAM,2004,3403.15496192955,52.175,41.5,347.41690063,,28.918
NAM,2005,3685.77299991587,52.557,38.4,374.68215942,22.6,29.316
NAM,2006,4017.1834716928,53.183,36.8,409.22375488,,29.734
NAM,2007,4379.04313682732,54.026,38.4,463.44381714,21.2,29.979
NAM,2008,4204.78555422749,54.74,40.7,411.6569519,,30.265
NAM,2009,4302.91374148376,55.347,43.1,384.44067383,,30.616
NAM,2010,5418.21633365814,56.093,42.7,519.55053711,19.4,31.006
NAM,2011,5834.7917675794,56.647,44.4,565.43469238,,31.142
NAM,2012,5942.64680978673,57.733,48.0,550.6829834,,31.352
NAM,2013,5346.62131149967,58.468,47.6,484.64331055,,31.177
NAM,2014,5378.32326241205,59.311,46.9,452.2585144,,31.011
NAM,2015,4774.10650865775,60.008,47.5,476.50942993,16.9,30.668
NAM,2016,4395.68776162376,60.81,47.6,409.78106689,,30.31
NAM,2017,5143.96072323076,61.661,46.3,448.58221436,,29.652
NAM,2018,5308.60813408705,62.579,45.7,439.87658691,,29.067
NAM,2019,4731.9210318831,63.546,44.6,397.42849731,,28.386
NAM,2020,3878.58982993966,64.071,43.1,344.69924927,14.9,27.687
NAM,2021,4412.8355693052,60.85,41.6,413.51190186,14.5,27.022
NAM,2022,4349.79908493314,64.19,39.7,405.59393311,14.1,26.343
NAM,2023,4187.60500350786,67.385,38.4,,,25.89
NCL,1990,14334.6807372176,69.526,,,,25.274
NCL,1991,14642.5179713722,69.82,,,,25.354
NCL,1992,15713.7198562158,70.143,,,,24.531
NCL,1993,14787.2165075183,70.504,,,,23.627
NCL,1994,15534.3093278924,70.897,,,,22.844
NCL,1995,18107.8880778022,71.314,,,,22.292
NCL,1996,17592.0502745845,71.75,,,,22.417
NCL,1997,15704.9593483537,72.204,,,,22.408
NCL,1998,16614.5978812179,72.677,,,,21.568
NCL,1999,16692.6835119189,73.141,,,,21.079
NCL,2000,15329.7297200058,73.574,,,,21.201
NCL,2001,14482.3606263602,73.958,,,,20.304
NCL,2002,16104.5520406819,74.278,,,,19.529
NCL,2003,20768.1061488848,74.5,,,,18.705
NCL,2004,24475.6488547037,74.713,,,,18.372
NCL,2005,25528.2918353444,74.867,,,,18.105
NCL,2006,28193.2537573387,75.016,,,,18.028
NCL,2007,35177.6535261448,75.181,,,,17.636
NCL,2008,35723.9033194947,75.398,,,,17.345
NCL,2009,33836.494080472,75.676,,,,17.013
NCL,2010,35798.9084757829,75.992,,,,16.774
NCL,2011,38835.9401851385,76.315,,,,16.834
NCL,2012,35559.5672006157,76.615,,,,16.788
NCL,2013,36671.1566752621,76.867,,,,16.442
NCL,2014,37816.9558599295,77.053,,,,16.031
NCL,2015,30858.7237060533,77.206,,,,15.735
NCL,2016,30782.8544433514,77.359,,,,15.672
NCL,2017,32354.7102832901,77.504,,,,15.327
NCL,2018,34902.8968780031,77.557,,,,15.228
NCL,2019,33411.3358835672,77.262,,,,15.183
NCL,2020,33270.330597637,77.049,,,,14.903
NCL,2021,35311.5543551452,77.113,,,,14.747
NCL,2022,33516.363085906,77.698,,,,14.498
NCL,2023,,78.766,,,,14.262
NER,1990,423.887460599302,41.732,146.6,,,55.093
NER,1991,384.44311679922,42.289,144.6,,,54.791
NER,1992,384.029657304316,43.064,141.7,,,54.524
NER,1993,335.429581902384,43.838,138.0,,,54.327
NER,1994,206.214617135856,44.586,133.4,,,54.106
NER,1995,237.01998956862,45.504,128.4,,,54.092
NER,1996,239.494513213973,46.313,123.5,,,54.082
NER,1997,220.562957209,47.097,119.1,,,54.021
NER,1998,246.090855923026,47.807,115.0,,,53.991
NER,1999,228.271656116064,48.48,111.3,,,53.767
NER,2000,194.771959898935,49.172,107.7,9.10514259,9.7,53.39
NER,2001,205.417936120931,49.872,103.6,9.74551487,,53.015
NER,2002,225.294391147438,50.645,99.0,10.91576767,,52.581
NER,2003,265.225363452469,51.545,94.1,12.63532829,,52.178
NER,2004,283.468281798296,52.402,89.3,14.1569891,,51.776
NER,2005,318.643121918273,53.32,84.8,18.03248978,9.1,51.417
NER,2006,333.345078419447,54.223,80.7,19.30820656,,50.967
NER,2007,387.168065883301,55.063,77.2,20.80476379,8.9,50.594
NER,2008,475.044955398162,55.852,74.5,24.75069427,,50.172
NER,2009,461.131533961487,56.487,72.3,24.51097679,,49.8
NER,2010,474.425692340831,57.08,70.9,23.7641449,8.6,49.353
NER,2011,510.75956176268,57.6,69.9,24.84123039,,48.823
NER,2012,528.510104469655,57.987,69.4,22.71487427,,48.217
NER,2013,552.103334363117,58.364,69.2,24.61338997,,47.796
NER,2014,565.30989731175,58.693,69.1,25.09494019,,47.2
NER,2015,485.662574175279,58.85,69.3,25.96905327,8.1,46.577
NER,2016,502.706475406446,59.228,69.3,22.68474007,,45.881
NER,2017,521.804130023434,59.524,69.4,29.09627533,,45.057
NER,2018,578.568035680892,59.765,69.4,30.61364555,,44.181
NER,2019,561.691304349698,60.031,69.5,31.89424324,,43.366
NER,2020,579.512495758236,59.89,69.4,35.75509644,7.8,42.6
NER,2021,608.722439593808,59.542,69.0,35.39406204,7.7,41.932
NER,2022,609.745147661683,60.398,68.3,26.50681686,7.7,41.95
NER,2023,638.336080723299,61.183,67.4,,,41.892
NGA,1990,556.376449130902,45.733,105.5,,,44.513
NGA,1991,596.938795710722,45.483,105.7,,,44.321
NGA,1992,508.515905682785,45.587,105.8,,,44.211
NGA,1993,539.573202297542,45.783,105.9,,,44.109
NGA,1994,744.884247151377,45.748,105.8,,,43.991
NGA,1995,1271.61617353199,45.87,105.4,,,44.079
NGA,1996,1632.72469370276,45.833,104.7,,,43.85
NGA,1997,1720.27540949396,45.96,103.4,,,43.509
NGA,1998,1822.46998452473,46.148,101.6,,,43.218
NGA,1999,480.669363941805,46.609,99.5,,,43.447
NGA,2000,547.318298903379,47.143,97.1,17.15887642,10.7,43.892
NGA,2001,566.428231812933,47.549,94.6,17.96053314,,43.934
NGA,2002,712.164852077686,48.02,91.9,17.53752899,,43.822
NGA,2003,763.388745367223,48.618,89.1,37.91439438,,43.71
NGA,2004,962.48104194733,49.148,86.4,42.81798172,,43.474
NGA,2005,1211.37703504386,49.538,83.7,52.24337006,8.1,43.37
NGA,2006,1599.53891556365,49.876,81.2,63.63072205,,43.172
NGA,2007,1815.52697545827,50.381,79.0,66.90659332,7.2,42.897
NGA,2008,2154.10543545364,50.748,77.1,77.45053101,,42.803
NGA,2009,1820.48633854782,51.08,75.4,65.71811676,,42.497
NGA,2010,2202.25672957344,51.315,74.0,73.008255,6.1,42.139
NGA,2011,2418.41316975875,51.49,73.0,80.2377243,,41.793
NGA,2012,2633.19734671361,51.688,72.0,87.89523315,,41.116
NGA,2013,2872.79083379398,51.827,71.4,97.29588318,,40.441
NGA,2014,3088.72131316169,51.94,70.8,102.39888763,,39.892
NGA,2015,2585.73360671797,51.939,70.2,92.91207123,4.7,38.951
NGA,2016,2070.4127339595,52.189,69.5,75.52328491,,37.771
NGA,2017,1876.34027111773,52.397,68.6,70.31814575,,36.693
NGA,2018,2057.87944554011,52.669,67.4,63.60244751,,35.69
NGA,2019,2265.15520863056,53.009,66.1,67.6254425,,34.685
NGA,2020,2019.65706326224,53.072,64.7,67.91384888,3.6,33.732
NGA,2021,2017.27486481527,53.455,63.2,81.87322235,3.4,33.546
NGA,2022,2139.37478476974,54.079,61.6,90.92185211,3.3,33.192
NGA,2023,1596.63696129001,54.462,60.1,,,32.954
NIC,1990,242.508390600822,62.473,52.9,,,36.647
NIC,1991,349.514318640612,63.31,50.5,,,35.846
NIC,1992,411.473330661786,63.672,48.1,,,34.866
NIC,1993,394.378074021071,64.093,45.7,,,33.874
NIC,1994,849.179331364895,64.549,43.3,,,32.882
NIC,1995,891.779352309996,64.869,41.0,,,31.931
NIC,1996,910.861645917295,65.215,38.8,,,31.001
NIC,1997,912.757429788533,65.523,36.6,,,30.018
NIC,1998,949.155373494771,64.111,37.3,,,29.203
NIC,1999,980.219744675246,65.892,32.6,,,28.482
NIC,2000,1017.3124434882,66.36,30.8,53.29532623,,27.885
NIC,2001,1051.874235891,67.028,29.2,57.69081879,,27.034
NIC,2002,1014.3339042591,67.95,27.6,58.15333939,,26.28
NIC,2003,1021.35216668794,68.749,26.2,62.13036346,,25.925
NIC,2004,1098.62118662335,69.51,24.9,66.54763794,,25.675
NIC,2005,1183.30214010175,70.374,23.6,73.65701294,,25.611
NIC,2006,1248.17371577788,70.958,22.5,79.3536377,,25.428
NIC,2007,1350.38145753377,71.197,21.4,93.93821716,,25.176
NIC,2008,1523.68437086409,71.404,20.4,109.20231628,,24.893
NIC,2009,1467.08288052845,71.499,19.4,112.75749207,,24.611
NIC,2010,1526.56706951408,71.761,18.5,117.70147705,,24.345
NIC,2011,1679.71192084633,72.033,17.6,125.13540649,,23.959
NIC,2012,1784.69836017555,72.435,16.8,133.64489746,,23.615
NIC,2013,1835.43996363715,72.551,16.0,140.20372009,,23.203
NIC,2014,1958.37047579547,72.792,15.3,156.22232056,,22.836
NIC,2015,2074.45620634731,72.899,14.6,165.18948364,,22.449
NIC,2016,2131.68704828322,73.18,13.9,171.5748291,,22.06
NIC,2017,2182.61380995674,73.389,13.3,181.75810242,,21.647
NIC,2018,2035.16549390507,73.879,12.7,172.9760437,,21.209
NIC,2019,1958.62051528095,73.764,12.1,166.49009705,,20.808
NIC,2020,1938.44704754382,70.766,11.6,165.88038635,,20.45
NIC,2021,2138.38588469449,70.478,11.1,204.21273804,,20.044
NIC,2022,2322.89053964583,74.463,10.7,208.47544861,,19.695
NIC,2023,2609.44492072931,74.947,10.3,,,19.376
NLD,1990,21322.1944802703,76.8780487804878,6.8,,,13.2
NLD,1991,21764.2144987258,77.0,6.5,,,13.2
NLD,1992,23939.2173482108,77.2170731707317,6.3,,,13.0
NLD,1993,23156.4404444568,76.9165853658537,6.1,,,12.8
NLD,1994,24682.5866742863,77.3751219512195,5.9,,,12.7
NLD,1995,29301.1940492376,77.4046341463415,5.7,,,12.3
NLD,1996,29063.6236532536,77.4356097560976,5.5,,,12.2
NLD,1997,26744.9601318097,77.7943902439024,5.4,,,12.3
NLD,1998,27924.281808994,77.8829268292683,5.3,,,12.7
NLD,1999,28318.7466538357,77.8365853658537,5.2,,,12.7
NLD,2000,26225.1697734149,77.9878048780488,5.1,2028.18139648,34.5,13.0
NLD,2001,26955.7128032278,78.190243902439,5.0,2175.73046875,,12.6
NLD,2002,29446.5330872868,78.2926829268293,4.9,2544.81347656,,12.5
NLD,2003,35896.7504630706,78.4926829268293,4.8,3244.35644531,,12.3
NLD,2004,40611.3414353091,79.0951219512195,4.6,3689.46435547,,11.9
NLD,2005,42165.396168388,79.3463414634146,4.4,3823.48095703,30.7,11.5
NLD,2006,45123.5432406426,79.6975609756098,4.3,4080.21972656,,11.3
NLD,2007,52100.7996285947,80.0975609756098,4.1,4696.14160156,29.5,11.1
NLD,2008,58246.7026905874,80.2512195121951,4.0,5382.44580078,,11.2
NLD,2009,53172.0261581418,80.5487804878049,3.9,5282.74316406,,11.2
NLD,2010,51305.7338533973,80.7024390243902,3.8,5191.69384766,27.7,11.1
NLD,2011,54701.7728030611,81.2048780487805,3.7,5562.12109375,,10.8
NLD,2012,50473.9442002689,81.1048780487805,3.6,5284.64990234,,10.5
NLD,2013,52602.2860520766,81.3048780487805,3.6,5532.72607422,,10.2
NLD,2014,53457.2234864322,81.7073170731707,3.5,5601.88574219,,10.4
NLD,2015,45793.8135434697,81.509756097561,3.5,4676.56201172,24.7,10.1
NLD,2016,46808.5291492503,81.5609756097561,3.5,4644.02099609,,10.1
NLD,2017,49513.6817346384,81.7609756097561,3.5,4934.57519531,,9.9
NLD,2018,53955.0770024266,81.8121951219512,3.5,5330.66015625,,9.8
NLD,2019,53554.9007491475,82.1121951219512,3.5,5340.61279297,,9.8
NLD,2020,53467.9277413737,81.3585365853659,3.5,5865.90527344,22.2,9.7
NLD,2021,60141.9880911492,81.309756097561,3.5,6554.96826172,21.7,10.2
NLD,2022,59123.318556487,81.6146341463415,3.5,5796.03466797,21.3,9.5
NLD,2023,64572.0059558854,81.9146341463415,3.5,,,9.2
NOR,1990,28242.981402822,76.5373170731707,7.0,,,14.4
NOR,1991,28596.9330036444,76.9807317073171,6.4,,,14.3
NOR,1992,30523.9850558974,77.1843902439025,5.9,,,14.0
NOR,1993,27963.6979095744,77.1517073170732,5.4,,,13.8
NOR,1994,29315.8092337732,77.689756097561,4.9,,,13.9
NOR,1995,34875.7043347536,77.7365853658537,4.6,,,13.8
NOR,1996,37321.9741993473,78.1504878048781,4.4,,,13.9
NOR,1997,36629.0309036621,78.1426829268293,4.2,,,13.6
NOR,1998,34803.4634058738,78.3292682926829,4.1,,,13.2
NOR,1999,36393.2927471088,78.2829268292683,4.0,,,13.3
NOR,2000,38178.2368777076,78.6341463414634,3.9,2948.93164063,44.9,13.2
NOR,2001,38601.897639231,78.7853658536585,3.8,3099.00341797,,12.6
NOR,2002,43170.557174499,78.9878048780488,3.7,3889.95947266,,12.2
NOR,2003,50250.3298214345,79.390243902439,3.6,4632.56835938,,12.4
NOR,2004,57768.6980958462,79.8414634146342,3.4,5097.34423828,,12.4
NOR,2005,67047.1704558264,80.0414634146342,3.3,5584.68896484,34.6,12.3
NOR,2006,74434.4996835671,80.3439024390244,3.2,5892.98730469,,12.6
NOR,2007,85502.2677087731,80.3951219512195,3.0,6895.56005859,31.2,12.4
NOR,2008,97503.5407803783,80.5926829268293,2.9,7768.05029297,,12.7
NOR,2009,80347.5700665184,80.7951219512195,2.8,7301.95996094,,12.8
NOR,2010,88163.2085931423,80.9975609756098,2.7,7859.51611328,26.6,12.6
NOR,2011,101221.813476644,81.2951219512195,2.6,8900.37207031,,12.2
NOR,2012,102175.919298374,81.4512195121951,2.4,8970.11914063,,12.0
NOR,2013,103553.840134417,81.7512195121951,2.4,9241.265625,,11.6
